Date,Associate,Calls,Talk Time,Hold Time,Followup Time
4/1/2015,Joe,51,482.6942171,183.9097501,65.97261026
4/2/2015,Joe,47,568.2073006,151.3658844,71.73440404
4/3/2015,Joe,47,510.3678059,165.9639417,103.5137825
4/4/2015,Joe,49,569.9619609,134.6574151,82.65053411
4/5/2015,Joe,44,508.7114576,170.413964,99.23055647
4/6/2015,Joe,49,466.6537498,140.4081602,93.30598491
4/7/2015,Joe,48,520.4390611,146.4248705,91.59588344
4/8/2015,Joe,53,537.9463142,157.1797913,81.58550058
4/9/2015,Joe,43,604.0371982,162.5296887,93.94745034
4/10/2015,Joe,45,595.9968068,156.0665601,59.09210495
4/11/2015,Joe,46,535.9550485,146.1137599,64.5631714
4/12/2015,Joe,49,620.1987331,159.4709205,61.15305702
4/13/2015,Joe,49,519.0635962,182.0425664,73.197095
4/14/2015,Joe,50,520.1939468,122.2649337,91.58123115
4/15/2015,Joe,51,502.0628458,158.0301291,79.97652414
4/16/2015,Joe,43,554.8443254,133.8622527,68.60482362
4/17/2015,Joe,48,503.6360467,167.5834619,87.96819497
4/18/2015,Joe,44,461.5383637,165.9958981,78.84581364
4/19/2015,Joe,40,415.7790424,167.9718284,74.35685745
4/20/2015,Joe,43,525.5177154,148.7805271,83.070038
4/21/2015,Joe,43,523.9542973,183.4707927,84.46590981
4/22/2015,Joe,45,510.9612203,171.3054256,82.61636195
4/23/2015,Joe,48,545.3885576,160.140011,80.11388732
4/24/2015,Joe,47,614.5705571,127.6025658,82.89876888
4/25/2015,Joe,46,595.9563452,133.6450652,69.85512728
4/26/2015,Joe,46,463.4479316,147.4926672,98.48687403
4/27/2015,Joe,51,456.8525406,168.2854909,89.76647171
4/28/2015,Joe,43,504.0890469,161.3217056,78.69510644
4/29/2015,Joe,44,522.0756298,154.0622305,77.98848729
4/30/2015,Joe,46,620.858944,156.3493868,79.61624938
5/1/2015,Joe,43,503.2037343,95.1380643,94.45604812
5/2/2015,Joe,42,480.6889244,162.494349,100.3178865
5/3/2015,Joe,48,583.7406569,150.932452,64.61426315
5/4/2015,Joe,49,552.6066849,142.6778596,79.31832006
5/5/2015,Joe,45,549.2747503,133.1664273,75.73245521
5/6/2015,Joe,48,586.5444709,134.8829624,78.08743963
5/7/2015,Joe,55,582.2963318,157.4732111,60.58162484
5/8/2015,Joe,38,490.1718831,151.3234135,91.36905719
5/9/2015,Joe,47,563.1271758,159.1268189,79.04005975
5/10/2015,Joe,49,552.6418261,148.2698189,100.8049336
5/11/2015,Joe,51,588.9580929,161.8186539,73.02771336
5/12/2015,Joe,56,586.3818501,140.2689448,99.93285884
5/13/2015,Joe,45,593.222544,136.3985326,76.96535804
5/14/2015,Joe,49,523.9299281,142.027447,56.65609396
5/15/2015,Joe,43,540.1842088,174.564599,82.79612507
5/16/2015,Joe,47,479.0434074,143.3475934,73.32919246
5/17/2015,Joe,48,611.1512564,176.2697999,95.07135333
5/18/2015,Joe,48,628.4489147,161.8379153,78.36574771
5/19/2015,Joe,51,605.2495644,135.5206169,80.78607929
5/20/2015,Joe,49,616.3321037,141.3443692,67.57379672
5/21/2015,Joe,47,481.6433062,131.3266383,78.12362507
5/22/2015,Joe,53,611.1083672,174.3372662,75.45786895
5/23/2015,Joe,44,479.920088,144.7690376,91.6658263
5/24/2015,Joe,45,478.4674656,160.876233,74.17301597
5/25/2015,Joe,52,532.622993,149.7492717,72.96621075
5/26/2015,Joe,47,537.4486383,149.3349249,90.06488842
5/27/2015,Joe,47,553.4095068,132.8126525,97.60428537
5/28/2015,Joe,42,568.0070933,133.8631844,77.48467765
5/29/2015,Joe,42,563.3291897,142.8402057,79.64698995
5/30/2015,Joe,48,513.3230528,130.7797349,72.7699392
5/31/2015,Joe,47,542.5814565,143.0100198,89.86222825
6/1/2015,Joe,44,606.6746918,165.8576924,65.62623043
6/2/2015,Joe,51,592.9948106,165.2801264,76.70856687
6/3/2015,Joe,49,572.0249458,165.1098084,83.07195808
6/4/2015,Joe,54,614.4131043,167.1570689,75.77716738
6/5/2015,Joe,43,504.5528242,132.4355926,70.0516448
6/6/2015,Joe,44,616.4315782,138.4042619,104.2024226
6/7/2015,Joe,42,511.6775151,182.971392,93.65549464
6/8/2015,Joe,39,526.7554097,170.7125476,87.1923201
6/9/2015,Joe,52,511.8727744,155.6659133,65.22009216
6/10/2015,Joe,54,499.7672086,149.6476399,64.71153365
6/11/2015,Joe,44,509.7922289,173.4089541,74.70206713
6/12/2015,Joe,45,458.3279184,140.859316,69.35167467
6/13/2015,Joe,49,491.2550604,147.9460867,74.34050189
6/14/2015,Joe,52,530.5649834,156.1911126,70.53266122
6/15/2015,Joe,57,500.268628,160.833252,96.26477746
6/16/2015,Joe,52,482.0821406,129.4822137,98.34378665
6/17/2015,Joe,49,588.1226326,156.7124535,85.1809433
6/18/2015,Joe,53,527.8214646,139.1710675,87.44166512
6/19/2015,Joe,50,528.3649858,150.7924798,86.44707599
6/20/2015,Joe,43,527.7372635,152.3114819,95.95853456
6/21/2015,Joe,49,582.2348902,170.3387735,76.94770436
6/22/2015,Joe,43,499.8103848,125.8181832,87.64616845
6/23/2015,Joe,47,593.5706591,172.7201458,83.30189402
6/24/2015,Joe,48,548.6807613,145.7595127,82.79568068
6/25/2015,Joe,48,581.5116453,167.4309818,90.82159791
6/26/2015,Joe,50,529.6475787,153.5287393,103.0175073
6/27/2015,Joe,43,507.9175803,181.5778976,75.59908244
6/28/2015,Joe,48,510.5740719,176.6330361,93.54431771
6/29/2015,Joe,47,543.3933438,152.7116811,76.70736693
6/30/2015,Joe,45,570.5946258,152.3560656,86.8978784
7/1/2015,Joe,48,534.5539744,128.5446075,94.59347945
7/2/2015,Joe,49,449.5032927,123.3439577,84.19386139
7/3/2015,Joe,39,427.7467188,121.8294533,107.0314355
7/4/2015,Joe,48,541.8677573,145.1682862,93.56969336
7/5/2015,Joe,51,587.1583351,164.4859732,62.52581149
7/6/2015,Joe,44,522.1256905,159.0252254,66.0096741
7/7/2015,Joe,48,565.4878215,154.1116932,78.2571524
7/8/2015,Joe,51,600.4604191,163.5355427,91.23417426
7/9/2015,Joe,46,494.0679159,138.0714292,85.09655373
7/10/2015,Joe,40,538.5884635,158.4023598,83.4488551
7/11/2015,Joe,49,521.2099214,140.993129,61.02070678
7/12/2015,Joe,43,510.2240976,157.7662192,74.49666219
7/13/2015,Joe,42,506.4714273,143.0933646,78.27845605
7/14/2015,Joe,46,529.2691094,157.9743691,74.96518627
7/15/2015,Joe,46,520.7712045,156.6641442,74.61086591
7/16/2015,Joe,44,553.6350829,145.5689072,84.77525911
7/17/2015,Joe,47,507.5551898,124.4297647,92.07926107
7/18/2015,Joe,44,480.402583,144.250043,84.45441133
7/19/2015,Joe,45,525.8440138,146.0868101,73.39630763
7/20/2015,Joe,43,480.314246,153.4526899,78.29394809
7/21/2015,Joe,53,610.6227008,168.3973763,66.09729818
7/22/2015,Joe,47,613.2883835,178.8054207,91.09707027
7/23/2015,Joe,50,577.2728108,144.0241168,94.24853787
7/24/2015,Joe,53,604.6696731,158.0483413,69.72745699
7/25/2015,Joe,50,487.0858846,149.7240342,86.42117903
7/26/2015,Joe,45,578.6583456,146.955585,70.4293008
7/27/2015,Joe,48,565.3030906,157.152374,76.0401327
7/28/2015,Joe,52,558.0215941,150.1189741,104.5399625
7/29/2015,Joe,51,599.3475955,173.0454731,72.05409473
7/30/2015,Joe,50,563.2010739,157.1699813,74.3575001
7/31/2015,Joe,48,534.9568949,165.4521691,84.04808145
8/1/2015,Joe,45,455.1025813,168.1357335,76.56675168
8/2/2015,Joe,50,555.1167602,141.6298127,96.325643
8/3/2015,Joe,44,506.7619847,149.746413,81.88179554
8/4/2015,Joe,48,504.3390474,132.2411686,93.49201396
8/5/2015,Joe,45,579.0246689,135.7321786,100.6050526
8/6/2015,Joe,45,583.3598405,178.3225314,71.67320851
8/7/2015,Joe,52,569.9083727,153.160358,61.43629309
8/8/2015,Joe,43,546.6438707,146.3115834,90.23919661
8/9/2015,Joe,52,570.3150526,124.4282578,75.83585557
8/10/2015,Joe,40,434.2957915,159.6989544,91.80177361
8/11/2015,Joe,49,592.5958221,178.9339546,77.03410286
8/12/2015,Joe,48,543.5689598,133.0104517,80.9236836
8/13/2015,Joe,48,468.6962075,150.7138237,108.7048035
8/14/2015,Joe,54,491.0802684,165.3645083,78.63008291
8/15/2015,Joe,49,542.1941642,148.5981159,85.92524942
8/16/2015,Joe,52,578.4028714,124.7156847,88.7263241
8/17/2015,Joe,50,628.6829484,158.0711996,80.98399288
8/18/2015,Joe,42,554.9973224,163.543411,96.67036239
8/19/2015,Joe,52,528.2319193,163.8008824,99.22970329
8/20/2015,Joe,42,566.7091411,136.0561988,58.27769523
8/21/2015,Joe,52,600.373845,127.5740862,68.76163818
8/22/2015,Joe,44,535.5330656,154.1801112,70.26117293
8/23/2015,Joe,47,525.6742446,165.3127351,87.78962231
8/24/2015,Joe,50,508.4335666,117.0176877,75.86559367
8/25/2015,Joe,44,584.203152,145.6474395,74.4465746
8/26/2015,Joe,47,550.5830777,146.1102487,92.01071079
8/27/2015,Joe,46,520.0367895,142.5153566,78.27845698
8/28/2015,Joe,51,486.3311835,148.717463,66.94993805
8/29/2015,Joe,45,503.8066514,137.6189521,80.43415412
8/30/2015,Joe,41,553.107879,159.939878,85.15838692
8/31/2015,Joe,51,540.7185755,151.1174457,74.54907176
9/1/2015,Joe,46,474.4336886,132.074745,68.78901769
9/2/2015,Joe,48,565.9248047,137.2346791,71.6261766
9/3/2015,Joe,49,579.0634515,156.7183493,89.42727867
9/4/2015,Joe,46,550.5557829,163.077602,62.86929604
9/5/2015,Joe,45,563.1429865,191.5889965,104.7241112
9/6/2015,Joe,40,632.7604601,167.8444654,81.04623642
9/7/2015,Joe,49,578.7299179,153.5246386,72.81036801
9/8/2015,Joe,51,434.3488169,158.8229045,74.96133183
9/9/2015,Joe,50,513.6632399,178.4108772,85.30265429
9/10/2015,Joe,52,478.0903094,182.1109823,75.78100488
9/11/2015,Joe,42,550.4743006,167.8602856,78.99027972
9/12/2015,Joe,51,531.0140941,107.2264393,85.9318176
9/13/2015,Joe,45,509.5349997,151.9339888,109.6221531
9/14/2015,Joe,54,523.2546928,141.0424148,70.40130598
9/15/2015,Joe,41,519.9535699,162.6846528,68.74102227
9/16/2015,Joe,52,558.2964621,146.5640867,93.59384991
9/17/2015,Joe,52,561.1544383,153.4855993,91.37291679
9/18/2015,Joe,53,551.3711104,161.5821781,85.98432827
9/19/2015,Joe,44,525.0941221,128.062718,86.9872773
9/20/2015,Joe,52,539.2128708,127.752316,74.77397429
9/21/2015,Joe,47,546.888185,162.4826591,70.06090101
9/22/2015,Joe,45,489.893605,167.5944085,83.69520019
9/23/2015,Joe,48,574.9061636,127.1307286,74.5575232
9/24/2015,Joe,42,513.6819198,153.2893228,73.73216196
9/25/2015,Joe,51,599.743896,132.5268625,83.20875761
9/26/2015,Joe,47,579.5740552,123.9775535,74.82019206
9/27/2015,Joe,43,548.4249401,148.6147175,83.82228818
9/28/2015,Joe,48,596.0015116,149.6977156,69.6527467
9/29/2015,Joe,45,507.7713649,146.6887627,71.92228574
9/30/2015,Joe,41,487.6718933,131.0723793,101.5452766
10/1/2015,Joe,53,543.7637333,154.585627,97.57722399
10/2/2015,Joe,40,523.1492053,160.0838564,76.6487802
10/3/2015,Joe,41,505.5780685,166.4504848,93.62233851
10/4/2015,Joe,48,616.1921572,140.4441152,81.18739467
10/5/2015,Joe,41,448.5678885,164.025405,73.3681938
10/6/2015,Joe,43,564.7211392,166.5888028,69.94531457
10/7/2015,Joe,55,557.6265184,165.5851713,69.35427226
10/8/2015,Joe,46,575.6288818,144.8151664,89.03742164
10/9/2015,Joe,46,527.3591918,159.192518,82.98792135
10/10/2015,Joe,49,659.2938502,165.199643,93.46567116
10/11/2015,Joe,44,647.791253,160.5824395,78.92828737
10/12/2015,Joe,48,604.5665808,151.0903398,77.70420967
10/13/2015,Joe,44,559.3914758,177.549073,76.98865148
10/14/2015,Joe,41,530.629231,158.616022,88.26580375
10/15/2015,Joe,49,512.8102084,167.3085935,56.95746417
10/16/2015,Joe,52,629.8109064,109.2754999,97.87650008
10/17/2015,Joe,53,539.2470206,147.2016455,90.15089432
10/18/2015,Joe,48,579.4774704,161.8277861,72.32033309
10/19/2015,Joe,43,564.075101,131.2563523,91.52560682
10/20/2015,Joe,41,578.922965,147.2372968,60.80093778
10/21/2015,Joe,48,528.2567943,147.3307497,67.64253837
10/22/2015,Joe,46,496.3337449,137.3666553,81.57061023
10/23/2015,Joe,55,570.033358,145.022423,70.34676308
10/24/2015,Joe,39,549.6148782,129.7919349,71.84252846
10/25/2015,Joe,52,437.9862461,151.9228616,81.04406242
10/26/2015,Joe,46,523.7286261,148.5966443,57.29065546
10/27/2015,Joe,51,625.6917017,151.1890606,103.281383
10/28/2015,Joe,52,556.3334302,161.5571839,91.49874502
10/29/2015,Joe,51,529.379711,134.8085394,81.35883204
10/30/2015,Joe,47,493.9852707,175.0688295,93.50606858
10/31/2015,Joe,47,504.1011775,166.5105067,73.2971302
11/1/2015,Joe,46,559.3452631,146.2584045,89.5349637
11/2/2015,Joe,43,614.3728903,146.0702645,80.27274042
11/3/2015,Joe,46,518.8906737,131.0131686,87.4245962
11/4/2015,Joe,48,531.8962843,175.2959886,88.14998802
11/5/2015,Joe,45,496.6800141,135.3635209,83.72595665
11/6/2015,Joe,42,528.2776703,157.4276843,74.361548
11/7/2015,Joe,47,498.9782618,166.9202123,113.2767745
11/8/2015,Joe,53,490.4206792,139.0491606,78.01183209
11/9/2015,Joe,46,449.9697095,180.0032414,85.40579914
11/10/2015,Joe,45,540.9312989,142.6453924,96.91638121
11/11/2015,Joe,45,575.8985441,130.5813934,80.73833653
11/12/2015,Joe,50,616.1052146,144.0891188,72.10279274
11/13/2015,Joe,45,544.3244854,163.4296878,74.50208909
11/14/2015,Joe,42,552.7353634,148.0784806,71.64238748
11/15/2015,Joe,48,522.4699748,196.3451386,72.0323155
11/16/2015,Joe,47,660.0706872,146.2109458,107.4614792
11/17/2015,Joe,44,590.4665905,142.0231086,96.11361938
11/18/2015,Joe,44,585.4161674,135.4125232,92.43079586
11/19/2015,Joe,47,529.6214386,182.83434,79.82698993
11/20/2015,Joe,46,517.7314981,142.6998183,98.48924214
11/21/2015,Joe,43,445.2069093,156.0154117,63.39627535
11/22/2015,Joe,45,514.4127673,138.7064308,92.21020646
11/23/2015,Joe,45,585.9381567,158.3856315,101.4063498
11/24/2015,Joe,51,664.8774339,149.6704092,84.88643398
11/25/2015,Joe,49,503.9118856,140.5062627,67.5960079
11/26/2015,Joe,50,548.0406032,132.2905431,75.22477799
11/27/2015,Joe,54,616.3550138,140.1397496,54.9534189
11/28/2015,Joe,49,516.2336973,143.0601053,70.25006256
11/29/2015,Joe,45,512.052547,155.1880658,108.6959525
11/30/2015,Joe,43,515.1321807,133.6402405,77.37946951
12/1/2015,Joe,45,462.8616412,129.3094084,69.464906
12/2/2015,Joe,49,522.3387124,150.3676381,71.28842146
12/3/2015,Joe,43,596.9668478,136.2399067,76.53649729
12/4/2015,Joe,50,463.5481342,158.4081342,84.87004003
12/5/2015,Joe,53,580.5535182,125.9124704,74.24987494
12/6/2015,Joe,46,520.9749352,153.5608831,87.61267205
12/7/2015,Joe,47,443.9845791,174.5314445,69.60259701
12/8/2015,Joe,52,491.6353409,189.1467412,74.48422116
12/9/2015,Joe,48,515.36235,177.2852293,81.12009274
12/10/2015,Joe,48,600.2390741,151.5124001,83.54628435
12/11/2015,Joe,47,658.7405266,134.7564748,93.77687396
12/12/2015,Joe,49,491.1388725,146.9034042,78.50429365
12/13/2015,Joe,52,556.4496487,172.9117304,89.09930028
12/14/2015,Joe,46,468.7580795,164.3083638,75.28847447
12/15/2015,Joe,51,496.5641737,179.1326239,96.54056169
12/16/2015,Joe,50,564.8271307,146.7375361,84.42239947
12/17/2015,Joe,41,511.7412819,159.0115856,81.52062668
12/18/2015,Joe,46,576.2321756,123.3569023,89.60308431
12/19/2015,Joe,52,543.6459354,148.606513,77.8633635
12/20/2015,Joe,45,444.5648064,171.5151704,92.6499217
12/21/2015,Joe,46,538.7823119,150.7397247,66.67571686
12/22/2015,Joe,48,557.3113275,161.6888117,76.04574111
12/23/2015,Joe,46,545.6160163,152.844084,71.84450655
12/24/2015,Joe,41,539.6666785,152.6681547,88.80932899
12/25/2015,Joe,45,504.0836587,170.419926,86.03857893
12/26/2015,Joe,53,566.380852,150.7321069,91.1141687
12/27/2015,Joe,47,584.2366285,167.6626186,51.88560957
12/28/2015,Joe,46,455.1448732,168.6836815,77.20832341
12/29/2015,Joe,45,633.2103564,137.4331943,87.56724636
12/30/2015,Joe,46,495.2485633,183.4020151,59.14275572
12/31/2015,Joe,43,530.2394135,172.6538143,71.24486787
1/1/2015,Yoslan,56,500.589399,149.5533946,91.80913278
1/2/2015,Yoslan,58,572.6732314,139.1514419,87.06844374
1/3/2015,Yoslan,55,503.5033244,144.3093085,85.55926627
1/4/2015,Yoslan,52,550.2114683,169.7971373,73.6819905
1/5/2015,Yoslan,54,506.7662164,156.623151,92.57981767
1/6/2015,Yoslan,55,496.5890184,167.6386465,69.56648119
1/7/2015,Yoslan,58,490.2502907,140.4257615,72.13001478
1/8/2015,Yoslan,61,544.1409061,125.1480978,85.21109677
1/9/2015,Yoslan,63,546.2202394,154.0734618,67.59898762
1/10/2015,Yoslan,57,540.5342249,123.3705565,79.1434679
1/11/2015,Yoslan,50,589.4769046,152.3099367,78.96342944
1/12/2015,Yoslan,52,511.2815543,119.5597293,88.996596
1/13/2015,Yoslan,54,584.8667185,128.2607601,86.88412959
1/14/2015,Yoslan,51,602.0243786,143.878519,56.3433326
1/15/2015,Yoslan,53,482.8232134,148.1015543,79.58759176
1/16/2015,Yoslan,62,653.1554648,150.0865918,94.02968725
1/17/2015,Yoslan,58,563.1132529,129.9423026,76.12035895
1/18/2015,Yoslan,59,536.1990611,135.3714672,66.57893541
1/19/2015,Yoslan,57,483.1317311,108.6369703,89.37373709
1/20/2015,Yoslan,52,620.0093633,156.4271408,68.1417679
1/21/2015,Yoslan,62,508.9613274,166.9044765,62.59431333
1/22/2015,Yoslan,51,513.5181565,173.5775871,94.75105808
1/23/2015,Yoslan,54,587.355187,147.4733916,84.93666785
1/24/2015,Yoslan,65,546.5646709,145.3035073,80.37531545
1/25/2015,Yoslan,61,579.1175565,163.2890419,84.56880135
1/26/2015,Yoslan,56,563.0444797,154.2839608,84.06211424
1/27/2015,Yoslan,65,447.0039734,150.6869906,93.28554783
1/28/2015,Yoslan,57,548.2833351,115.14434,87.60454979
1/29/2015,Yoslan,59,469.8950993,155.7826069,61.01624716
1/30/2015,Yoslan,52,584.9017272,154.0066747,88.62556315
1/31/2015,Yoslan,55,564.6618355,148.351934,75.40468647
2/1/2015,Yoslan,58,512.9611882,118.5480946,49.49433656
2/2/2015,Yoslan,53,594.3537246,131.272677,77.32993116
2/3/2015,Yoslan,61,538.4688291,141.9491104,89.64011422
2/4/2015,Yoslan,50,504.3488312,129.1774876,83.5049931
2/5/2015,Yoslan,58,574.827329,123.8915923,59.95071966
2/6/2015,Yoslan,51,559.8052338,161.3928346,73.90315769
2/7/2015,Yoslan,55,602.3769549,129.1824138,78.34838286
2/8/2015,Yoslan,54,563.9843717,139.128076,79.28137761
2/9/2015,Yoslan,52,486.0928851,158.5797925,85.08339236
2/10/2015,Yoslan,55,504.0828219,153.7283063,87.98157195
2/11/2015,Yoslan,52,516.1091088,158.9187095,87.69486902
2/12/2015,Yoslan,60,578.6856738,165.0242697,88.03147915
2/13/2015,Yoslan,60,552.0884026,158.737078,70.66665001
2/14/2015,Yoslan,53,577.9387121,168.8720299,101.0290438
2/15/2015,Yoslan,56,602.7542336,155.0769108,81.32015214
2/16/2015,Yoslan,55,482.2744709,127.8210659,75.60428933
2/17/2015,Yoslan,57,588.148464,138.9124316,56.96281632
2/18/2015,Yoslan,47,587.9465097,170.8131623,76.32658446
2/19/2015,Yoslan,52,566.7458652,152.7930732,77.56243411
2/20/2015,Yoslan,52,489.1931351,162.5150685,88.03192434
2/21/2015,Yoslan,53,558.3165935,165.8921091,87.3809212
2/22/2015,Yoslan,56,500.3510199,158.5157951,64.92953167
2/23/2015,Yoslan,51,511.9709207,157.4894597,85.71689546
2/24/2015,Yoslan,53,570.2630655,128.5628027,76.60328128
2/25/2015,Yoslan,58,516.9973841,171.5821754,85.18357103
2/26/2015,Yoslan,50,520.2311557,154.8955773,62.64018963
2/27/2015,Yoslan,55,542.921667,156.4843945,87.54869328
2/28/2015,Yoslan,53,543.4995478,150.7833359,92.78004637
3/1/2015,Yoslan,60,552.9426297,135.188887,83.06601398
3/2/2015,Yoslan,59,628.3508436,147.2705439,74.80050362
3/3/2015,Yoslan,50,531.4070876,127.1942835,82.38305104
3/4/2015,Yoslan,54,484.3365366,122.9518845,67.30389069
3/5/2015,Yoslan,52,619.8631658,141.9080484,72.07162864
3/6/2015,Yoslan,60,470.9771199,151.1186943,88.44558462
3/7/2015,Yoslan,48,544.3783487,128.6762739,83.81464328
3/8/2015,Yoslan,59,555.4977444,159.4228572,66.36967855
3/9/2015,Yoslan,52,500.2224808,152.5322634,91.22603957
3/10/2015,Yoslan,51,627.7972567,144.7671746,78.9467204
3/11/2015,Yoslan,61,566.275473,173.6536847,59.54997869
3/12/2015,Yoslan,53,570.4275318,144.3994076,70.80266759
3/13/2015,Yoslan,53,581.4978878,164.0368883,78.65420022
3/14/2015,Yoslan,56,539.5086344,134.6280756,78.47442077
3/15/2015,Yoslan,47,569.5770542,170.9205536,75.79611701
3/16/2015,Yoslan,55,526.0208564,141.9044933,74.29455584
3/17/2015,Yoslan,57,558.436041,158.0469722,84.08104573
3/18/2015,Yoslan,52,580.2422975,153.701388,90.75602969
3/19/2015,Yoslan,56,579.6207981,161.7765209,73.83273942
3/20/2015,Yoslan,57,560.0525039,146.7810246,72.92329772
3/21/2015,Yoslan,57,584.2805092,162.4033264,64.3379668
3/22/2015,Yoslan,62,548.7042729,137.9777197,76.38603098
3/23/2015,Yoslan,55,617.7202339,177.1259132,79.39480588
3/24/2015,Yoslan,55,518.975031,123.7952969,100.2566919
3/25/2015,Yoslan,61,561.8207631,147.2632445,82.49122706
3/26/2015,Yoslan,54,484.348119,134.7944767,80.47499974
3/27/2015,Yoslan,52,556.8774039,152.6355393,85.70188627
3/28/2015,Yoslan,52,481.5183228,135.7278864,89.74762748
3/29/2015,Yoslan,54,528.0248377,132.1248889,89.65432557
3/30/2015,Yoslan,53,601.5370054,172.8271891,76.56426496
3/31/2015,Yoslan,56,595.813968,135.7798751,85.17334226
4/1/2015,Yoslan,62,486.1947297,130.8654107,63.24710058
4/2/2015,Yoslan,56,614.8312074,150.3791069,83.88483841
4/3/2015,Yoslan,53,517.7315793,158.2998568,76.7931572
4/4/2015,Yoslan,56,552.3592134,164.0270306,90.20878179
4/5/2015,Yoslan,52,594.2323446,160.6017371,95.52814596
4/6/2015,Yoslan,59,529.9921702,131.01014,86.76077319
4/7/2015,Yoslan,51,557.1186248,161.1505168,72.7776564
4/8/2015,Yoslan,56,613.4229078,181.1791846,80.9631525
4/9/2015,Yoslan,56,592.5451748,159.6340405,88.11439062
4/10/2015,Yoslan,46,514.4281153,171.0388653,92.1519143
4/11/2015,Yoslan,50,487.246772,165.1533552,89.23896802
4/12/2015,Yoslan,51,514.7882966,131.7486288,87.5119896
4/13/2015,Yoslan,58,491.9836595,154.4275527,59.76153794
4/14/2015,Yoslan,49,521.3580813,163.6344363,58.63239091
4/15/2015,Yoslan,54,551.391391,154.214422,76.86755755
4/16/2015,Yoslan,60,549.6717082,156.9450288,71.82575618
4/17/2015,Yoslan,56,614.7956888,174.5042292,84.74213043
4/18/2015,Yoslan,53,528.5212303,134.4266121,88.7933999
4/19/2015,Yoslan,54,587.370767,141.5337435,83.71880445
4/20/2015,Yoslan,52,533.2416857,148.6419912,73.41013525
4/21/2015,Yoslan,60,456.8457996,151.5793207,83.50280924
4/22/2015,Yoslan,53,619.1117456,175.09517,88.90314737
4/23/2015,Yoslan,60,533.3546732,137.1635904,72.70014728
4/24/2015,Yoslan,58,571.3493504,165.835763,94.17420364
4/25/2015,Yoslan,53,554.0313738,134.0868906,87.2230853
4/26/2015,Yoslan,56,509.5750217,142.6928666,77.59524972
4/27/2015,Yoslan,52,449.2572898,157.0967116,87.07662782
4/28/2015,Yoslan,56,514.605644,152.3989635,74.97003279
4/29/2015,Yoslan,56,460.0411996,137.2647538,90.99109639
4/30/2015,Yoslan,51,560.1254411,143.845083,89.59824
5/1/2015,Yoslan,51,548.4279055,152.3856591,76.64282082
5/2/2015,Yoslan,59,584.4096858,147.1648696,82.94816146
5/3/2015,Yoslan,58,508.7151229,122.6825234,76.14399742
5/4/2015,Yoslan,61,568.6367686,142.8494317,78.340739
5/5/2015,Yoslan,61,577.0477673,141.1838663,81.32982586
5/6/2015,Yoslan,55,542.7488267,171.8845158,69.48622178
5/7/2015,Yoslan,56,677.7521639,131.4902365,78.31124757
5/8/2015,Yoslan,60,528.5569009,136.0418036,90.8316316
5/9/2015,Yoslan,48,525.0743234,147.5562136,76.44680856
5/10/2015,Yoslan,52,580.2728657,146.6428955,73.59683685
5/11/2015,Yoslan,55,535.8703199,138.4145271,81.16499883
5/12/2015,Yoslan,58,517.687231,130.6795067,68.62906175
5/13/2015,Yoslan,62,576.800664,173.3697968,70.12976982
5/14/2015,Yoslan,61,550.4864506,145.6661699,88.80879035
5/15/2015,Yoslan,62,521.5603388,162.9485623,86.84898375
5/16/2015,Yoslan,53,520.6518064,139.4398142,89.00055657
5/17/2015,Yoslan,60,519.9075167,145.3769564,88.08860806
5/18/2015,Yoslan,62,512.0596572,147.6959536,80.72494401
5/19/2015,Yoslan,48,455.9443361,168.3194782,67.75927008
5/20/2015,Yoslan,54,627.0841567,129.3211992,79.70352486
5/21/2015,Yoslan,52,512.3440104,158.6505949,76.31114698
5/22/2015,Yoslan,54,548.9118385,170.2325189,78.74571743
5/23/2015,Yoslan,63,609.7830582,147.9641798,103.7312472
5/24/2015,Yoslan,59,554.1741795,154.4224809,82.40704511
5/25/2015,Yoslan,44,557.4494736,169.7152457,71.97322211
5/26/2015,Yoslan,59,641.9061526,151.5507723,84.23054029
5/27/2015,Yoslan,49,609.4210943,149.6088354,83.91600618
5/28/2015,Yoslan,53,519.9618669,162.8384374,82.2829359
5/29/2015,Yoslan,62,543.7823156,163.5681937,75.87973702
5/30/2015,Yoslan,64,457.0873849,152.5101734,85.81237861
5/31/2015,Yoslan,54,568.5320643,155.8164578,84.70298057
6/1/2015,Yoslan,56,490.7716438,157.6716582,57.11599265
6/2/2015,Yoslan,45,552.0326033,149.8645611,93.57393532
6/3/2015,Yoslan,54,537.831318,156.8874969,82.05369804
6/4/2015,Yoslan,59,553.0167203,156.599447,95.51746046
6/5/2015,Yoslan,56,538.4657764,136.6309382,81.5403912
6/6/2015,Yoslan,51,522.5412065,164.9426639,68.23110625
6/7/2015,Yoslan,55,602.7584666,171.6765001,88.86035498
6/8/2015,Yoslan,51,449.889363,142.0310795,83.68516595
6/9/2015,Yoslan,52,564.443673,145.2263763,86.33416739
6/10/2015,Yoslan,52,505.5842915,162.6799043,69.56889447
6/11/2015,Yoslan,54,490.8149671,150.1731351,94.18341113
6/12/2015,Yoslan,52,556.5336417,138.1833542,72.8151507
6/13/2015,Yoslan,53,425.0313036,151.4736824,79.46332889
6/14/2015,Yoslan,58,495.0220693,157.9620568,77.32052792
6/15/2015,Yoslan,48,556.3674435,180.8492639,80.40784061
6/16/2015,Yoslan,52,476.7164521,164.8517916,82.17516108
6/17/2015,Yoslan,54,545.5278696,149.1133645,86.68571398
